student_id,gender,math_score,science_score,english_score,overall_score,final_grade
2885,male,44.3,61.6,63.8,59.6,d
2886,male,59.1,64.6,40.1,58.1,d
2887,male,41.9,40.0,42.8,51.9,e
2888,other,57.6,81.2,59.1,67.6,d
2889,other,39.1,23.5,13.8,30.4,f
2890,other,100.0,98.4,100.0,100.0,a
2891,female,19.7,25.9,33.9,28.5,f
2892,other,59.4,79.9,81.3,86.6,b
2893,other,19.8,25.7,27.6,31.9,f
2894,male,100.0,95.9,100.0,92.6,b
2895,other,77.1,80.7,65.1,76.0,c
2896,other,38.0,33.3,33.2,45.2,e
2897,female,43.1,33.7,39.7,35.4,f
2898,female,61.3,57.8,57.1,68.4,d
2899,female,67.8,67.3,78.4,77.9,c
2900,male,41.7,55.7,30.5,39.4,f
2901,male,39.2,35.2,32.0,38.3,f
2902,male,66.6,67.4,77.7,80.1,c
2903,male,73.9,80.8,59.9,77.2,c
2904,female,46.2,51.9,70.5,56.9,d
2905,female,39.4,36.4,38.5,36.2,f
2906,male,73.2,64.1,68.2,74.8,c
2907,male,54.0,43.0,31.0,43.7,e
2908,other,68.9,89.2,60.5,81.2,c
2909,other,64.4,69.7,69.6,61.4,d
2910,female,93.7,100.0,99.0,100.0,a
2911,other,72.2,61.1,41.4,65.1,d
2912,female,49.3,64.6,74.9,71.4,c
2913,male,93.4,80.8,82.7,81.3,c
2914,other,100.0,98.5,100.0,100.0,a
2915,other,91.8,86.8,100.0,90.2,b
2916,female,82.1,55.4,69.1,66.2,d
2917,female,89.3,100.0,100.0,94.3,b
2918,male,74.3,62.5,65.3,60.3,d
2919,female,85.6,61.1,79.7,78.6,c
2920,female,79.4,81.0,71.8,81.4,c
2921,female,89.7,82.5,80.5,73.8,c
2922,male,82.4,100.0,80.0,78.9,c
2923,other,73.9,78.1,75.4,76.8,c
2924,female,89.7,89.2,86.8,81.3,c
2925,male,83.5,91.3,83.9,87.3,b
2926,other,63.6,68.6,59.9,74.7,c
2927,female,50.3,50.2,36.4,46.7,e
2928,female,49.8,44.6,43.8,46.8,e
2929,female,73.4,64.8,70.8,72.6,c
2930,female,42.1,44.2,46.3,42.4,e
2931,male,70.4,77.6,73.1,75.4,c
2932,male,78.8,94.1,93.0,86.8,b
2933,other,59.8,58.4,54.5,49.4,e
2934,female,95.5,75.8,100.0,93.9,b
2935,female,75.7,65.6,52.3,74.8,c
2936,male,76.3,100.0,93.9,90.3,b
2937,other,56.3,42.0,63.0,48.5,e
2938,other,55.9,51.7,65.7,62.6,d
2939,other,79.4,66.2,79.0,84.5,c
2940,female,83.8,89.7,86.3,78.0,c
2941,female,78.2,82.8,100.0,85.3,b
2942,other,84.0,72.0,92.0,84.0,c
2943,other,43.7,34.1,19.7,42.5,e
2944,female,74.2,62.8,79.3,72.2,c
2945,other,74.5,92.2,75.7,73.0,c
2946,other,49.3,52.7,39.4,46.1,e
2947,other,100.0,99.8,100.0,95.3,a
2948,male,86.4,88.5,69.6,83.6,c
2949,male,100.0,100.0,100.0,96.0,a
2950,male,76.6,100.0,84.7,78.9,c
2951,other,59.4,60.8,56.0,59.2,d
2952,male,87.6,61.7,68.8,64.9,d
2953,male,62.8,88.5,89.4,70.0,d
2954,male,70.1,69.7,75.6,75.8,c
2955,male,69.5,83.4,71.5,72.8,c
2956,other,59.3,31.9,40.8,42.8,e
2957,other,60.7,58.3,44.6,55.3,d
2958,other,54.7,45.7,47.0,46.0,e
2959,male,63.8,63.8,54.6,66.4,d
2960,female,86.9,97.5,92.4,95.2,a
2961,other,20.4,25.5,35.8,30.0,f
2962,female,42.3,26.4,45.7,45.3,e
2963,other,64.2,62.1,39.4,53.8,e
2964,female,82.5,80.7,82.0,84.0,c
2965,male,55.1,49.9,57.9,51.1,e
2966,female,17.6,53.6,30.4,37.4,f
2967,other,53.4,54.7,62.5,57.1,d
2968,other,56.9,66.9,56.1,63.3,d
2969,female,46.0,35.2,57.4,43.5,e
2970,female,99.5,100.0,81.8,82.5,c
2971,other,97.1,80.5,96.4,87.0,b
2972,other,55.7,49.3,66.0,60.4,d
2973,female,28.4,14.9,59.0,41.5,e
2974,male,67.5,69.5,74.1,63.2,d
2975,other,36.4,39.5,37.8,34.9,f
2976,other,75.2,70.7,71.0,73.1,c
2977,male,79.1,82.0,73.5,84.4,c
2978,male,47.8,36.3,28.0,40.5,e
2979,male,33.1,52.1,27.4,35.4,f
2980,female,27.8,33.4,26.8,40.5,e
2981,male,58.4,42.7,38.8,45.1,e
2982,other,62.8,40.1,52.8,59.8,d
2983,other,80.2,73.3,75.7,68.1,d
2984,male,78.6,69.9,78.8,70.4,c
2985,other,55.0,52.7,34.7,47.2,e
2986,male,70.8,52.3,30.6,48.0,e
2987,other,95.8,90.5,81.6,87.9,b
2988,female,63.8,69.7,79.8,76.9,c
2989,male,73.7,76.9,63.5,83.6,c
2990,female,47.4,55.9,71.5,50.2,e
2991,other,20.6,29.6,38.8,35.1,f
2992,other,34.9,53.0,44.7,47.1,e
2993,male,76.3,64.6,51.1,63.2,d
2994,other,100.0,100.0,100.0,98.8,a
2995,male,85.0,65.6,71.1,76.8,c
2996,female,47.4,49.3,37.8,53.9,e
2997,male,50.8,59.8,54.9,59.8,d
2998,other,29.8,24.8,37.1,32.7,f
2999,other,59.9,45.8,52.9,50.0,e
3000,female,98.3,94.9,100.0,100.0,a
3001,other,46.8,42.1,33.6,39.1,f
3002,other,73.4,59.4,50.8,56.9,d
3003,male,65.8,69.4,66.8,68.9,d
3004,male,53.8,54.3,58.9,65.2,d
3005,male,100.0,93.3,100.0,100.0,a
3006,female,41.4,28.5,28.3,36.2,f
3007,female,77.4,100.0,77.7,86.5,b
3008,male,28.6,21.9,36.6,36.3,f
3009,female,66.4,44.6,59.0,55.8,d
3010,male,66.0,67.5,57.5,68.0,d
3011,other,84.0,84.1,93.1,94.6,b
3012,other,52.7,57.6,75.5,64.3,d
3013,other,63.3,48.3,79.5,56.0,d
3014,male,59.9,34.9,64.6,54.1,e
3015,other,71.7,55.1,52.8,55.1,d
3016,female,69.8,79.3,92.1,95.0,a
3017,other,80.4,100.0,86.9,79.4,c
3018,other,66.4,69.2,78.6,74.7,c
3019,female,62.3,72.7,76.3,76.7,c
3020,male,67.7,60.2,52.9,69.3,d
3021,other,77.2,73.7,76.9,73.6,c
3022,female,35.6,28.0,27.2,25.2,f
3023,other,81.4,45.6,59.2,63.7,d
3024,other,54.3,67.3,71.4,64.4,d
3025,male,89.5,89.7,94.7,86.9,b
3026,other,58.7,48.4,52.2,63.8,d
3027,male,76.4,93.3,94.6,89.4,b
3028,male,81.2,56.4,81.8,69.3,d
3029,male,92.8,77.2,87.3,82.6,c
3030,other,95.7,86.2,99.1,92.1,b
3031,male,30.2,11.5,18.2,24.9,f
3032,other,56.7,48.9,56.7,60.5,d
3033,male,77.6,95.7,77.0,74.1,c
3034,female,86.2,66.4,87.1,84.5,c
3035,male,35.6,46.6,26.9,38.0,f
3036,female,61.8,52.4,57.0,54.2,e
3037,female,81.0,100.0,89.0,86.9,b
3038,other,48.4,49.3,27.6,38.0,f
3039,other,80.8,55.1,73.6,68.0,d
3040,other,74.7,61.6,61.1,68.8,d
3041,female,62.2,69.5,62.7,60.7,d
3042,male,60.5,62.4,55.0,62.8,d
3043,male,34.0,27.9,34.8,38.1,f
3044,other,79.5,67.8,73.3,76.0,c
3045,female,33.3,63.8,42.5,42.2,e
3046,other,58.1,67.1,49.9,67.8,d
3047,female,22.4,31.3,36.7,31.7,f
3048,female,84.8,95.3,98.3,88.7,b
3049,other,54.3,50.2,48.3,63.3,d
3050,other,50.3,77.3,75.2,62.1,d
3051,male,28.6,13.9,52.3,35.8,f
3052,female,75.8,90.3,51.3,76.8,c
3053,male,47.6,55.6,35.2,50.5,e
3054,other,32.4,38.1,46.3,30.1,f
3055,male,88.9,73.0,72.9,78.8,c
3056,other,49.5,39.7,35.5,46.7,e
3057,other,86.3,100.0,100.0,97.3,a
3058,male,80.1,97.6,59.8,69.9,d
3059,female,26.5,29.5,29.6,27.6,f
3060,male,91.7,100.0,100.0,89.2,b
3061,female,43.6,42.6,23.0,39.8,f
3062,female,87.9,79.3,87.1,85.6,b
3063,female,69.4,69.8,39.7,51.5,e
3064,other,56.6,55.4,69.0,58.0,d
3065,female,93.3,90.2,84.2,83.5,c
3066,female,39.6,41.0,44.5,39.3,f
3067,male,71.0,75.1,66.7,70.1,c
3068,other,36.4,35.3,52.1,39.5,f
3069,male,55.6,73.1,58.0,70.6,c
3070,female,51.6,36.2,54.4,45.6,e
3071,male,26.8,37.5,35.7,19.7,f
3072,male,9.5,40.5,50.1,37.2,f
3073,female,74.1,74.0,88.3,74.5,c
3074,other,92.7,97.7,86.1,91.7,b
3075,male,88.8,95.8,92.7,88.9,b
3076,female,64.1,53.4,80.4,59.7,d
3077,other,74.5,66.5,91.5,78.4,c
3078,female,82.4,75.8,90.8,80.5,c
3079,male,89.4,80.6,76.5,72.0,c
3080,male,41.0,55.0,42.8,57.6,d
3081,other,88.9,72.2,62.8,83.8,c
3082,male,46.0,50.9,59.1,49.3,e
3083,male,73.6,95.4,74.3,78.6,c
3084,male,65.1,51.3,60.9,52.0,e
3085,other,61.6,44.2,58.2,60.9,d
3086,female,86.5,79.8,85.7,88.5,b
3087,other,49.0,42.2,37.2,47.7,e
3088,female,84.7,95.7,81.5,95.8,a
3089,male,100.0,100.0,100.0,100.0,a
3090,male,75.8,78.0,67.8,70.3,c
3091,male,79.1,84.3,87.6,85.6,b
3092,male,41.8,37.3,61.4,46.7,e
3093,female,60.3,42.8,73.6,59.7,d
3094,male,96.9,90.2,83.7,88.1,b
3095,male,35.9,27.6,43.1,44.9,e
3096,female,56.7,81.9,60.6,64.9,d
3097,female,59.8,65.2,52.0,54.2,e
3098,other,61.6,81.5,69.4,67.2,d
3099,female,64.1,65.1,70.1,67.6,d
3100,female,36.1,33.3,42.8,32.9,f
3101,female,36.0,39.4,45.5,51.7,e
3102,male,99.4,99.2,84.0,91.0,b
3103,female,47.0,37.6,46.9,53.7,e
3104,female,61.3,39.3,52.7,41.9,e
3105,male,58.6,30.3,40.9,40.1,e
3106,other,95.0,95.4,97.3,80.9,c
3107,female,28.3,39.8,38.4,36.0,f
3108,other,53.8,66.8,74.7,64.3,d
3109,male,55.0,54.0,68.4,57.3,d
3110,other,56.4,55.0,46.7,48.0,e
3111,female,100.0,100.0,98.2,96.5,a
3112,other,97.2,100.0,92.5,98.9,a
3113,female,47.5,97.6,65.4,71.8,c
3114,female,54.9,43.1,52.1,53.5,e
3115,male,33.7,43.0,54.0,49.2,e
3116,other,62.1,67.0,55.6,59.4,d
3117,male,36.8,37.1,36.5,37.0,f
3118,male,54.3,67.6,55.6,64.5,d
3119,female,49.2,16.3,39.6,31.3,f
3120,other,85.6,92.9,75.7,84.8,c
3121,other,57.1,45.1,62.7,50.0,e
3122,other,69.7,63.3,52.5,59.1,d
3123,female,37.7,43.4,50.9,45.4,e
3124,other,53.0,39.4,49.0,50.4,e
3125,female,59.6,90.9,70.2,73.9,c
3126,female,46.3,53.4,45.2,47.4,e
3127,male,92.1,99.1,100.0,99.3,a
3128,other,45.1,36.0,36.7,46.0,e
3129,male,53.0,61.9,50.1,54.5,e
3130,male,59.8,72.3,89.8,67.7,d
3131,female,77.8,59.5,89.0,68.6,d
3132,female,100.0,100.0,100.0,100.0,a
3133,male,47.6,47.6,47.5,48.7,e
3134,female,100.0,83.6,88.9,79.5,c
3135,male,54.3,70.8,59.0,65.6,d
3136,female,36.3,42.2,65.7,48.9,e
3137,other,78.7,68.6,83.5,64.1,d
3138,other,62.5,67.9,63.6,53.3,e
3139,male,76.9,72.3,65.4,65.4,d
3140,female,72.5,58.1,48.8,58.0,d
3141,female,94.6,81.2,69.0,80.6,c
3142,male,53.6,77.1,69.9,61.7,d
3143,male,72.3,88.5,77.3,73.6,c
3144,male,85.1,67.2,88.1,77.9,c
3145,other,64.9,83.2,83.5,78.2,c
3146,female,69.8,74.2,97.2,76.8,c
3147,male,82.3,51.9,71.1,64.3,d
3148,other,39.1,59.0,42.2,50.7,e
3149,male,48.4,48.8,38.1,43.3,e
3150,other,47.1,40.5,62.0,46.5,e
3151,female,51.7,44.5,49.6,47.1,e
3152,male,67.4,91.5,83.0,79.7,c
3153,female,55.0,45.9,37.1,49.9,e
3154,other,72.8,83.7,83.8,89.7,b
3155,female,49.6,41.5,73.4,52.8,e
3156,other,43.6,50.4,52.4,44.7,e
3157,other,65.7,48.8,71.8,63.3,d
3158,male,78.2,51.4,59.2,65.9,d
3159,other,36.4,42.6,35.9,45.0,e
3160,female,48.3,32.8,37.0,39.0,f
3161,other,78.9,51.0,68.7,64.7,d
3162,female,42.5,38.7,42.9,49.7,e
3163,female,41.4,41.3,56.6,58.0,d
3164,female,46.1,50.8,51.4,49.3,e
3165,other,69.1,44.3,40.3,57.4,d
3166,male,41.5,16.4,35.5,28.9,f
3167,other,34.3,39.9,31.0,41.5,e
3168,male,58.3,54.4,67.4,56.7,d
3169,other,58.2,51.7,44.6,50.8,e
3170,male,100.0,100.0,80.5,94.2,b
3171,male,82.7,68.8,61.6,75.3,c
3172,male,61.4,17.3,31.8,47.1,e
3173,female,55.6,56.2,35.5,47.6,e
3174,male,89.3,76.7,84.2,89.6,b
3175,female,51.6,55.9,58.3,48.9,e
3176,other,67.5,55.8,39.6,65.2,d
3177,male,78.3,71.7,61.3,71.5,c
3178,female,41.2,51.6,76.8,55.4,d
3179,other,27.3,28.3,28.3,33.2,f
3180,female,34.6,13.0,36.2,31.0,f
3181,other,67.1,52.5,63.4,58.3,d
3182,female,57.9,36.6,41.3,48.4,e
3183,male,7.9,34.6,26.6,31.4,f
3184,female,75.7,83.9,73.9,63.5,d
3185,female,71.9,69.5,85.5,70.4,c
3186,male,15.3,47.2,14.5,30.3,f
3187,other,29.6,18.1,47.8,36.2,f
3188,male,76.7,94.5,74.3,92.8,b
3189,male,45.3,37.7,51.5,41.8,e
3190,male,41.2,37.5,56.0,45.0,e
3191,other,54.9,39.1,63.0,59.8,d
3192,female,56.8,38.4,33.0,34.1,f
3193,other,55.2,57.7,64.6,49.4,e
3194,female,58.1,48.5,43.2,47.8,e
3195,male,79.6,65.9,84.9,81.9,c
3196,female,61.8,51.5,54.7,61.3,d
3197,male,55.8,51.6,70.7,56.5,d
3198,female,98.5,100.0,89.0,88.8,b
3199,male,82.4,59.9,79.6,72.8,c
3200,other,57.3,62.4,33.3,56.0,d
3201,female,60.3,81.3,64.1,68.8,d
3202,male,84.6,69.7,62.4,70.8,c
3203,other,71.4,72.4,61.0,70.0,c
3204,female,53.7,69.4,79.3,71.7,c
3205,male,79.2,40.8,44.1,54.3,e
3206,female,31.4,27.9,27.6,27.6,f
3207,male,49.8,39.6,70.3,48.8,e
3208,other,14.8,42.4,32.3,33.3,f
3209,female,100.0,100.0,85.9,100.0,a
3210,other,54.2,68.2,79.2,68.0,d
3211,other,46.6,23.7,23.8,28.5,f
3212,other,56.9,84.7,77.5,79.2,c
3213,female,87.2,71.4,64.8,78.7,c
3214,male,70.4,28.6,69.3,55.1,d
3215,female,49.2,36.5,58.6,46.6,e
3216,female,80.2,74.2,86.7,78.8,c
3217,male,52.7,37.8,64.1,49.5,e
3218,other,50.3,80.4,72.7,67.8,d
3219,other,60.8,50.7,56.7,66.3,d
3220,female,78.0,78.3,65.0,75.1,c
3221,other,96.3,87.5,87.3,87.5,b
3222,other,98.6,78.0,90.5,89.7,b
3223,male,32.7,42.3,42.0,42.7,e
3224,female,99.4,80.1,71.2,91.6,b
3225,other,91.1,84.4,87.1,84.0,c
3226,female,37.1,57.6,43.3,57.5,d
3227,other,71.5,68.1,95.5,86.8,b
3228,female,100.0,77.1,83.7,96.3,a
3229,male,89.5,100.0,99.3,89.4,b
3230,female,50.3,42.4,40.9,38.9,f
3231,female,62.8,36.6,34.3,43.1,e
3232,other,98.6,82.0,90.4,85.7,b
3233,male,95.1,95.0,100.0,100.0,a
3234,male,51.2,64.5,58.5,55.3,d
3235,male,45.1,41.3,35.4,46.0,e
3236,female,75.4,54.5,64.9,69.4,d
3237,other,50.6,33.0,34.4,38.3,f
3238,female,61.1,69.5,70.3,78.1,c
3239,other,100.0,97.6,82.7,100.0,a
3240,other,71.8,75.6,81.3,62.3,d
3241,female,98.8,71.4,78.5,85.9,b
3242,female,89.7,65.2,59.5,76.8,c
3243,male,27.5,50.4,31.5,44.4,e
3244,other,38.7,46.6,47.7,55.9,d
3245,other,67.4,72.8,30.0,62.4,d
3246,other,90.5,82.3,80.6,72.9,c
3247,other,74.6,78.4,77.4,71.8,c
3248,female,83.7,95.4,85.7,83.7,c
3249,male,42.5,63.0,41.7,54.3,e
3250,other,93.1,93.4,100.0,100.0,a
3251,female,50.0,82.7,55.9,59.1,d
3252,other,52.6,41.4,68.7,55.1,d
3253,other,29.7,35.5,14.4,35.9,f
3254,male,55.4,46.2,40.0,49.3,e
3255,female,74.9,77.7,51.1,62.0,d
3256,female,78.5,87.3,68.5,81.2,c
3257,female,71.5,83.6,81.7,76.6,c
3258,male,40.9,52.6,58.5,46.6,e
3259,male,84.0,58.4,73.7,66.2,d
3260,female,61.9,65.1,73.0,72.9,c
3261,male,89.7,100.0,90.6,88.0,b
3262,male,68.8,94.7,85.4,80.0,c
3263,male,28.1,45.6,38.0,47.0,e
3264,other,30.3,27.0,36.4,34.4,f
3265,male,44.7,46.4,42.4,43.9,e
3266,female,54.6,76.7,46.2,63.6,d
3267,male,20.2,34.3,52.1,30.1,f
3268,female,27.2,34.4,43.1,39.3,f
3269,male,87.0,89.8,79.4,89.7,b
3270,male,47.7,50.3,44.8,49.5,e
3271,female,100.0,100.0,100.0,100.0,a
3272,other,84.1,65.6,77.9,75.3,c
3273,male,58.0,59.8,56.8,58.5,d
3274,female,16.6,37.3,44.4,29.5,f
3275,other,49.1,50.8,57.9,61.1,d
3276,female,98.1,87.8,100.0,93.1,b
3277,other,73.4,59.4,61.1,50.8,e
3278,male,93.6,99.2,100.0,95.8,a
3279,other,50.4,74.4,64.6,67.8,d
3280,male,65.5,71.4,45.7,58.7,d
3281,female,39.1,26.4,5.2,27.4,f
3282,female,50.8,65.7,47.7,47.5,e
3283,male,55.1,71.4,58.1,55.7,d
3284,other,48.8,55.4,48.9,56.4,d
3285,other,90.9,100.0,100.0,100.0,a
3286,male,59.6,58.0,64.9,55.2,d
3287,male,34.4,27.8,32.8,43.4,e
3288,other,83.7,96.1,72.8,80.3,c
3289,female,69.1,67.5,60.8,77.2,c
3290,male,41.7,41.1,27.5,32.3,f
3291,other,70.3,73.8,80.4,74.4,c
3292,other,64.9,54.1,61.4,66.1,d
3293,female,54.5,60.8,48.6,50.0,e
3294,male,58.1,52.8,34.1,46.2,e
3295,male,96.3,81.5,100.0,88.6,b
3296,female,73.4,60.1,81.1,72.5,c
3297,male,26.4,27.1,15.5,25.9,f
3298,female,32.8,46.3,45.2,43.9,e
3299,male,56.0,65.6,63.2,58.5,d
3300,male,75.0,38.2,80.3,60.5,d
3301,male,94.1,100.0,100.0,92.8,b
3302,female,51.1,56.5,70.1,58.6,d
3303,female,92.4,90.7,83.9,84.7,c
3304,female,89.2,86.1,87.6,87.3,b
3305,other,44.5,71.6,66.5,63.5,d
3306,female,67.4,62.7,71.8,76.0,c
3307,male,43.8,42.7,66.7,55.8,d
3308,other,51.9,67.9,59.4,62.3,d
3309,other,93.5,100.0,100.0,100.0,a
3310,female,89.9,87.7,70.5,83.6,c
3311,male,66.1,66.0,66.2,75.7,c
3312,other,55.6,81.6,62.6,68.9,d
3313,other,99.0,92.4,95.6,91.6,b
3314,female,57.6,55.5,70.3,58.8,d
3315,male,91.7,87.7,70.7,83.2,c
3316,male,49.8,48.4,42.7,48.5,e
3317,male,100.0,88.3,100.0,97.9,a
3318,male,93.2,98.7,98.0,94.8,b
3319,male,60.6,59.9,83.8,69.0,d
3320,female,54.8,60.2,58.2,52.4,e
3321,male,96.7,99.5,100.0,100.0,a
3322,male,41.4,37.8,38.9,38.1,f
3323,other,70.2,81.9,81.0,73.4,c
3324,other,73.8,50.8,92.3,61.8,d
3325,male,69.5,54.7,65.0,56.9,d
3326,other,41.6,56.3,61.1,47.6,e
3327,other,56.6,46.6,60.1,49.5,e
3328,female,100.0,58.4,96.6,95.9,a
3329,female,100.0,92.5,72.4,90.8,b
3330,female,68.1,88.9,77.9,81.9,c
3331,male,75.2,76.0,71.9,71.0,c
3332,female,55.3,70.7,71.4,65.7,d
3333,other,53.1,54.1,65.9,58.2,d
3334,female,77.5,68.6,83.6,76.5,c
3335,female,88.6,100.0,70.2,94.8,b
3336,male,51.1,51.2,50.4,51.0,e
3337,other,100.0,96.2,97.0,99.6,a
3338,male,85.6,78.2,71.6,82.6,c
3339,other,48.3,54.1,55.8,52.9,e
3340,male,100.0,100.0,100.0,100.0,a
3341,male,90.9,82.6,80.5,88.7,b
3342,male,51.5,45.9,54.7,45.8,e
3343,female,32.8,27.2,26.5,42.3,e
3344,other,87.0,95.7,81.1,89.8,b
3345,female,93.2,95.8,100.0,93.0,b
3346,male,60.5,46.5,51.8,44.7,e
3347,male,44.0,48.8,60.3,51.9,e
3348,male,83.2,95.5,85.1,80.5,c
3349,female,53.6,53.5,57.9,58.6,d
3350,other,32.7,27.9,35.5,42.9,e
3351,other,50.5,41.9,44.0,46.4,e
3352,other,62.1,55.5,86.0,67.9,d
3353,male,46.9,7.2,56.0,37.0,f
3354,female,56.9,83.1,61.9,64.9,d
3355,male,70.5,65.2,89.4,71.4,c
3356,female,85.0,93.5,100.0,82.4,c
3357,female,87.8,91.4,74.6,87.8,b
3358,other,69.9,95.7,83.3,84.0,c
3359,female,50.9,55.2,54.4,64.1,d
3360,male,29.8,45.9,43.1,24.9,f
3361,female,73.7,50.7,51.3,61.2,d
3362,female,54.2,68.5,63.9,66.7,d
3363,female,17.5,36.7,44.4,41.1,e
3364,male,37.9,45.2,33.3,33.8,f
3365,female,66.0,65.6,49.5,60.3,d
3366,female,62.5,34.5,46.5,54.2,e
3367,other,71.5,64.9,60.9,67.5,d
3368,other,88.9,95.4,70.2,82.0,c
3369,male,65.7,38.5,52.7,46.2,e
3370,other,41.7,44.6,53.7,48.1,e
3371,male,79.1,67.1,63.5,67.5,d
3372,other,85.2,62.6,64.0,66.8,d
3373,female,90.8,100.0,85.1,89.8,b
3374,other,48.5,44.1,36.8,50.6,e
3375,other,65.1,71.5,71.1,70.9,c
3376,female,77.2,98.4,95.3,90.4,b
3377,female,20.9,54.4,37.4,51.5,e
3378,other,81.3,78.5,62.0,69.9,d
3379,female,18.3,19.1,37.5,22.9,f
3380,female,67.4,64.3,75.9,69.1,d
3381,female,34.9,46.3,44.7,44.8,e
3382,female,81.7,82.1,84.1,83.2,c
3383,male,58.9,48.7,46.2,48.0,e
3384,male,20.2,27.1,36.8,26.7,f
3385,other,87.8,72.2,62.6,68.9,d
3386,female,75.3,79.2,72.0,77.4,c
3387,female,54.2,58.8,50.1,53.1,e
3388,male,100.0,92.7,99.3,96.1,a
3389,other,83.3,81.6,89.6,74.5,c
3390,female,100.0,90.7,76.4,94.3,b
3391,male,86.7,83.6,60.4,61.1,d
3392,male,79.7,83.1,60.8,71.0,c
3393,female,63.1,79.5,70.8,61.5,d
3394,female,63.3,54.2,44.0,54.4,e
3395,male,26.8,26.2,50.0,35.0,f
3396,male,56.3,27.6,59.5,54.3,e
3397,male,100.0,75.0,100.0,85.4,b
3398,male,90.4,95.3,93.9,94.3,b
3399,other,44.7,51.6,32.1,37.2,f
3400,female,46.8,46.6,57.0,52.4,e
3401,female,23.5,27.9,31.3,32.1,f
3402,male,76.2,88.1,80.9,81.2,c
3403,female,65.1,27.9,61.7,48.1,e
3404,other,85.4,88.9,71.5,81.2,c
3405,other,24.5,38.8,32.3,27.1,f
3406,female,70.3,89.7,84.3,72.9,c
3407,male,97.0,100.0,95.8,99.4,a
3408,female,40.7,39.6,57.5,39.3,f
3409,male,89.8,100.0,82.1,98.4,a
3410,male,92.7,96.6,84.1,87.6,b
3411,other,71.7,71.2,53.1,60.9,d
3412,other,54.1,55.8,36.1,55.0,e
3413,other,67.0,75.1,88.6,80.1,c
3414,female,48.5,37.6,59.9,45.9,e
3415,other,76.1,92.5,94.6,88.4,b
3416,female,51.8,70.5,75.9,66.3,d
3417,male,87.9,74.1,81.8,80.8,c
3418,male,51.4,74.3,60.3,75.0,c
3419,male,48.2,70.4,41.2,46.6,e
3420,other,65.3,70.9,56.5,56.6,d
3421,male,100.0,100.0,83.3,87.5,b
3422,other,48.1,73.1,72.9,65.0,d
3423,other,68.5,87.7,50.1,72.2,c
3424,female,76.3,77.8,100.0,84.4,c
3425,other,43.8,50.3,32.3,38.8,f
3426,male,64.3,78.9,84.4,74.2,c
3427,female,68.3,57.1,46.0,46.1,e
3428,male,60.4,71.2,61.3,70.1,c
3429,male,60.5,48.5,58.0,59.5,d
3430,male,45.1,33.6,41.1,38.8,f
3431,other,34.9,45.3,55.7,29.4,f
3432,other,55.5,48.8,50.8,57.9,d
3433,other,48.1,68.2,66.0,64.8,d
3434,other,46.7,47.1,41.8,49.4,e
3435,other,34.8,61.6,56.7,50.5,e
3436,other,73.7,59.9,65.2,74.5,c
3437,male,97.5,88.5,98.2,94.5,b
3438,other,29.2,19.5,25.4,34.4,f
3439,other,77.5,76.3,83.3,82.0,c
3440,male,74.4,93.9,77.0,85.8,b
3441,male,88.7,44.7,64.4,62.0,d
3442,other,88.5,73.4,72.0,82.9,c
3443,other,51.7,55.9,85.3,63.9,d
3444,male,49.8,57.5,60.4,60.6,d
3445,male,84.5,75.0,59.1,79.9,c
3446,female,22.8,43.6,57.3,42.3,e
3447,male,61.8,77.4,63.1,69.9,d
3448,other,67.3,40.6,74.3,58.7,d
3449,female,53.3,47.6,37.2,43.6,e
3450,male,68.2,62.9,50.2,65.3,d
3451,other,90.7,93.8,86.7,90.9,b
3452,other,57.8,38.1,43.5,41.9,e
3453,other,58.4,80.7,54.1,69.5,d
3454,other,39.1,43.3,46.8,46.0,e
3455,male,67.7,65.0,51.2,50.9,e
3456,other,56.1,72.5,45.4,57.1,d
3457,other,52.5,44.9,31.9,47.3,e
3458,other,48.7,52.1,47.5,47.6,e
3459,male,50.7,24.9,34.7,22.7,f
3460,female,84.6,92.3,86.4,89.8,b
3461,other,100.0,73.5,99.9,94.0,b
3462,male,20.0,8.2,35.7,37.6,f
3463,female,31.2,29.7,30.3,28.3,f
3464,other,62.6,61.3,64.3,51.0,e
3465,other,42.5,37.6,33.6,33.5,f
3466,female,79.1,79.6,77.7,73.7,c
3467,other,88.5,83.3,62.9,80.4,c
3468,other,78.1,85.4,74.6,84.6,c
3469,other,100.0,100.0,79.4,93.5,b
3470,male,100.0,87.2,95.3,91.6,b
3471,male,65.7,80.9,64.3,72.0,c
3472,male,100.0,81.4,90.4,83.7,c
3473,female,61.9,60.2,51.1,60.5,d
3474,female,87.2,96.3,76.2,82.9,c
3475,male,22.9,49.2,55.5,47.4,e
3476,other,52.1,68.9,64.6,64.1,d
3477,male,59.4,69.1,55.9,59.7,d
3478,other,39.5,3.2,29.3,27.7,f
3479,female,55.8,65.1,67.8,61.1,d
3480,other,71.9,80.4,68.5,79.2,c
3481,male,43.4,33.6,41.4,48.3,e
3482,male,100.0,85.9,96.5,89.7,b
3483,other,58.4,51.4,36.1,48.0,e
3484,female,97.7,90.2,100.0,100.0,a
3485,female,56.0,58.4,55.1,55.8,d
3486,male,27.2,41.1,49.6,48.9,e
3487,other,35.3,37.9,53.4,45.3,e
3488,male,36.0,39.9,46.7,45.9,e
3489,other,51.4,61.6,38.8,53.8,e
3490,female,87.7,89.0,73.0,75.1,c
3491,male,37.5,46.4,42.8,40.6,e
